right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.color,polygon_2.pos,polygon_2.color,polygon_3.pos,polygon_3.color,polygon_4.pos,polygon_4.color,polygon_5.pos,polygon_5.color,polygon_6.pos,polygon_6.color,polygon_7.pos,polygon_7.color,polygon_8.pos,polygon_8.color,polygon_9.pos,polygon_9.color,polygon_10.pos,polygon_10.color,polygon_11.pos,polygon_11.color,polygon_12.pos,polygon_12.color,polygon_13.pos,polygon_13.color,polygon_14.pos,polygon_14.color,polygon_15.pos,polygon_15.color,polygon_16.pos,polygon_16.color,polygon_17.pos,polygon_17.color,polygon_18.pos,polygon_18.color,polygon_19.pos,polygon_19.color,polygon_20.pos,polygon_20.color,polygon_21.pos,polygon_21.color,polygon_22.pos,polygon_22.color,polygon_23.pos,polygon_23.color,polygon_24.pos,polygon_24.color,polygon_25.pos,polygon_25.color,polygon_26.pos,polygon_26.color,polygon_27.pos,polygon_27.color,polygon_28.pos,polygon_28.color,polygon_29.pos,polygon_29.color,polygon_30.pos,polygon_30.color,polygon_31.pos,polygon_31.color,polygon_32.pos,polygon_32.color,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,253.8265,254.3242,,,254.5758,255.3736,left,,,,,,,,0.55,,,,,,254.3243,254.5757,0.7708,,255.374,"[0.12364583122719715,-0.11793129874624642]","[1,1,1]","[0.038967883836190854,-0.029327104047143556]","[1,1,1]","[-0.14233856200849426,-0.08043547197461601]","[1,1,1]","[0.051827880745980076,0.18599533039187013]","[-1,-1,-1]","[0.03802773214680171,0.021216022297805982]","[-1,-1,-1]","[0.1395398068155893,-0.07167615674127902]","[-1,-1,-1]","[-0.16589591977821228,0.0835483887169864]","[-1,-1,-1]","[-0.0365888874065263,-0.19509237802388685]","[1,1,1]","[0.03606469124405628,0.10114442834270189]","[1,1,1]","[-0.05399987351186231,0.013851720517407254]","[-1,-1,-1]","[-0.0874853377135098,-0.1254839813919846]","[-1,-1,-1]","[-0.1625242997036847,0.04025198108246565]","[-1,-1,-1]","[0.03382182211713049,-0.12701386715084773]","[-1,-1,-1]","[-0.10480335149282961,0.15634675460398434]","[1,1,1]","[0.08886405919134704,-0.012714935955647867]","[-1,-1,-1]","[-0.013312905599551013,0.06109677613665012]","[-1,-1,-1]","[-0.09484203399941203,-0.06172033051388477]","[1,1,1]","[0.18375334499392956,-0.0014781245761999794]","[1,1,1]","[-0.17569402131006487,-0.011941543280147153]","[1,1,1]","[0.13201330006856,0.02685548226202693]","[1,1,1]","[0.1079100630909011,0.14723184743978532]","[1,1,1]","[-0.06929198628642838,0.1341951066254959]","[1,1,1]","[-0.10771320628258776,-0.020127558927035685]","[1,1,1]","[0.13238564446381743,0.10460059182343702]","[-1,-1,-1]","[-0.03249772877490685,0.1718049577532746]","[-1,-1,-1]","[0.06821765060982869,-0.1632392059000409]","[1,1,1]","[-0.10269283903530017,0.06518470635601509]","[1,1,1]","[-0.07627654825858421,-0.1706808803344931]","[-1,-1,-1]","[-0.01613423990076644,-0.014282241377952797]","[1,1,1]","[-0.10711765349656495,0.02157011418993423]","[-1,-1,-1]","[0.09440241022784748,0.08219151933993994]","[1,1,1]","[0.18370281450402196,0.04557936303251349]","[1,1,1]","[0.02,0.02]",256.4734,0,9,9,126,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,256.4747,256.9738,,,257.229,257.9565,left,,,,,,,,0.9,,,,,,256.9739,257.229,0.7108,,257.9567,"[0.08584624908806993,-0.11317099955595133]","[1,1,1]","[-0.15191393391993369,-0.00585133597394142]","[1,1,1]","[0.03182422474259916,-0.12100412969599379]","[1,1,1]","[-0.09920726323232397,0.13163961099215188]","[1,1,1]","[-0.06644489119001512,-0.034977862863995846]","[-1,-1,-1]","[0.10220518128866352,0.009919476819201611]","[1,1,1]","[0.16608111266248066,0.02445348574962618]","[-1,-1,-1]","[0.09234008875601289,0.1541931202174558]","[1,1,1]","[0.1831668754239469,-0.014982265992520534]","[1,1,1]","[0.036173951591879874,0.02578174296590172]","[1,1,1]","[-0.00027642255680910524,0.08539859569333905]","[1,1,1]","[-0.12208493594024705,-0.14481386650372471]","[1,1,1]","[-0.04637480744586732,0.10473068938370232]","[1,1,1]","[-0.12468503449096886,-0.0667189445082835]","[1,1,1]","[0.11669445413033956,0.04862131237280723]","[-1,-1,-1]","[0.030320559057235037,-0.04568426801034013]","[1,1,1]","[-0.010252085178756202,-0.03913529360599534]","[1,1,1]","[-0.15224320476365327,0.03719323825104001]","[1,1,1]","[0.14533302821733696,0.13213084311436868]","[1,1,1]","[-0.0760110274019619,-0.13868484734411132]","[1,1,1]","[-0.021627866368223066,0.14690487624372625]","[1,1,1]","[0.09372786322357343,-0.17305582471291148]","[1,1,1]","[0.09760588733311885,-0.03535661293772343]","[1,1,1]","[0.03988403110314168,0.19496969198945235]","[1,1,1]","[-0.14437321336606215,-0.10497216192507715]","[1,1,1]","[-0.19926517829853174,0.013590369012931968]","[1,1,1]","[0.055366095397858535,-0.18707387506770035]","[1,1,1]","[0.0014987164852107893,-0.16896398980662808]","[1,1,1]","[-0.011889740813251134,-0.10240863091750364]","[1,1,1]","[0.020051019556154317,0.1205229094667924]","[1,1,1]","[-0.06245726222449957,0.162231494753971]","[1,1,1]","[-0.17603716269789796,-0.06953217351057246]","[1,1,1]","[0.02,0.02]",259.0562,0,10,10,187,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,259.0576,259.5565,,,259.8074,260.7891,right,,,,,,,,0.45,,,,,,259.5571,259.8073,0.9729,,260.7892,"[-0.10556097096722485,0.08185228055489858]","[1,1,1]","[-0.015034267019511514,-0.18425604713916832]","[1,1,1]","[0.13042571595686303,-0.04615581181495148]","[-1,-1,-1]","[-0.07068526087356371,0.03438362559786327]","[-1,-1,-1]","[0.05873301635272428,0.07495652402280614]","[1,1,1]","[0.05278202938610365,-0.15641728676924477]","[1,1,1]","[0.002799811551341207,-0.0019389644968162614]","[-1,-1,-1]","[0.006691444255744829,0.15638110032237285]","[-1,-1,-1]","[-0.0011296937774232304,-0.045682548919365386]","[1,1,1]","[0.07800779085687885,0.11798180574774657]","[-1,-1,-1]","[-0.17016064151097324,-0.017156001118822664]","[1,1,1]","[-0.0793279248128383,-0.16383285122227279]","[-1,-1,-1]","[-0.13398493989949709,0.0426660190964515]","[-1,-1,-1]","[-0.11614724099167023,-0.0005223830853566292]","[-1,-1,-1]","[-0.03448526476211476,0.14575428430899579]","[-1,-1,-1]","[0.16213600764848715,-0.0756140381434434]","[1,1,1]","[-0.10070422920907039,0.15042354156465795]","[1,1,1]","[-0.06748777923905487,-0.11469210102852294]","[1,1,1]","[-0.040625665478729256,0.10023028131707039]","[-1,-1,-1]","[-0.11013333946780893,-0.060844874207574555]","[-1,-1,-1]","[0.0921704861197484,-0.11028744488652893]","[-1,-1,-1]","[0.07761200995198454,-0.03192903891319409]","[1,1,1]","[-0.017985706151095463,-0.11602244660835805]","[-1,-1,-1]","[0.1768633043997549,0.04906565357807487]","[1,1,1]","[-0.008457794480268364,0.0548550891010191]","[-1,-1,-1]","[0.04653818739933053,0.1826796211300571]","[-1,-1,-1]","[0.10341250327186399,0.015380646588001144]","[-1,-1,-1]","[0.18001768625680742,0.0024073961110443205]","[-1,-1,-1]","[0.03258188013219433,0.10979153216402071]","[1,1,1]","[-0.04236943172830464,-0.01920379392796146]","[-1,-1,-1]","[-0.17779009226457895,0.08239306408134038]","[1,1,1]","[-0.1491060141581863,-0.12340968189745627]","[1,1,1]","[0.02,0.02]",261.8884,0,11,11,81,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,261.8898,262.3891,,,262.6406,263.4714,right,,,,,,,,0.45,,,,,,262.3893,262.6404,0.8152,,263.4717,"[0.002835450661618778,-0.04137663270967232]","[1,1,1]","[0.13464441780087189,0.08769967744454142]","[1,1,1]","[-0.1377266493492124,-0.10403436840186712]","[-1,-1,-1]","[0.09252796905795596,0.1101874517185176]","[-1,-1,-1]","[0.11972438118717114,-0.040226214143262926]","[1,1,1]","[0.09336185506288162,0.03689989675940598]","[-1,-1,-1]","[-0.04510390182819714,-0.1624457149405776]","[1,1,1]","[0.19014554310905585,-0.022069034416978963]","[1,1,1]","[0.009801947470457158,0.08778504053162109]","[-1,-1,-1]","[0.1269317705726247,-0.14423781654901421]","[-1,-1,-1]","[-0.15319940141018742,-0.0024287174863720385]","[1,1,1]","[-0.07638700219097799,0.12895444047066204]","[1,1,1]","[-0.14612745564070295,-0.05963909964995831]","[-1,-1,-1]","[0.06794236915796724,-0.015954171829493775]","[1,1,1]","[0.1521437101224243,-0.06473555503053988]","[-1,-1,-1]","[0.0781550048374781,-0.08101967557858408]","[1,1,1]","[-0.041283975928089064,-0.049504301734967615]","[-1,-1,-1]","[-0.0313749621211806,-0.0977851285210118]","[-1,-1,-1]","[-0.032386791039210786,0.09975109179835576]","[-1,-1,-1]","[0.030356899912283058,0.017678307849222436]","[-1,-1,-1]","[-0.05845783436720335,0.18536942449768226]","[-1,-1,-1]","[0.13801103792977407,0.020860694878966454]","[-1,-1,-1]","[0.08154822980408463,0.1560954404155041]","[-1,-1,-1]","[-0.1959366166954211,-0.02849619413656706]","[1,1,1]","[-0.19286392353854814,0.01253572954950969]","[1,1,1]","[-0.09061319941447601,-0.12068932314603308]","[1,1,1]","[0.1652825351715321,-0.10373179331555915]","[-1,-1,-1]","[-0.07432153353865634,-0.022012337873496088]","[1,1,1]","[-0.007259591167392974,0.04139527475869362]","[-1,-1,-1]","[-0.09562558520049247,0.013161503901132191]","[1,1,1]","[-0.09117106058217816,0.061388548445543444]","[-1,-1,-1]","[0.0063337263765257685,0.14224243301776746]","[-1,-1,-1]","[0.02,0.02]",264.5715,0,12,12,77,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,264.5731,265.0714,,,265.323,266.4214,left,,,,,,,,0.45,,,,,,265.0715,265.3229,1.0728,,266.4217,"[0.05160176158961739,0.14116993970069425]","[-1,-1,-1]","[-0.0409880625893844,0.12291304402079668]","[-1,-1,-1]","[0.11316042823352396,0.004286358955965251]","[-1,-1,-1]","[0.038206440269115065,-0.004302614294637999]","[1,1,1]","[0.07315103921492049,0.09479967570633285]","[1,1,1]","[0.04037948985968923,-0.11695502690304452]","[-1,-1,-1]","[0.1429681710106878,-0.1300791553184543]","[1,1,1]","[0.047924484922965346,0.05595960664188042]","[-1,-1,-1]","[-0.1712557227517075,0.02382590039043433]","[1,1,1]","[-0.013082881984535328,0.09216395490372672]","[-1,-1,-1]","[0.1468797219437926,-0.0791305414326958]","[-1,-1,-1]","[-0.034471394599952715,-0.1462637503392937]","[1,1,1]","[-0.11090528308952072,-0.1133228085167884]","[-1,-1,-1]","[-0.004876457052740022,-0.055783424145231394]","[-1,-1,-1]","[-0.11250952242393045,0.07253892548905784]","[-1,-1,-1]","[0.008764589161601855,-0.15754145566611438]","[-1,-1,-1]","[-0.05314571563613462,-0.03217178485874358]","[1,1,1]","[-0.026479166032013987,-0.19393013206073986]","[1,1,1]","[-0.08396443225123376,-0.15741428152997355]","[-1,-1,-1]","[-0.05993730507964187,0.021198911254960956]","[1,1,1]","[0.03164714365111959,0.18350173046737447]","[1,1,1]","[-0.012780121659445386,0.1976495314898206]","[1,1,1]","[-0.07059417815586379,0.1825367555474107]","[-1,-1,-1]","[0.10473077259705302,0.06526685605653279]","[-1,-1,-1]","[0.19383173812359322,0.04515690743865332]","[-1,-1,-1]","[0.08486494065695531,-0.13977204670219665]","[-1,-1,-1]","[-0.05524887402149997,-0.08262658790003037]","[-1,-1,-1]","[-0.16938593499509225,-0.0666399696690977]","[1,1,1]","[-0.13310525585203958,-0.044999576962370134]","[-1,-1,-1]","[-0.05878569361687587,0.07144549761253463]","[1,1,1]","[-0.14093486302376879,0.1081437489786038]","[1,1,1]","[0.0906852318747333,0.1709626060340706]","[1,1,1]","[0.02,0.02]",267.5218,0,13,13,85,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,267.5231,268.0263,,,268.2773,269.4375,left,,,,,,,,0.45,,,,,,268.0264,268.2773,1.1491,,269.4379,"[-0.17484033925510134,-0.002054457878517114]","[-1,-1,-1]","[-0.10467203150302073,-0.026471436906771055]","[1,1,1]","[-0.13594224811378247,-0.0702718866336224]","[1,1,1]","[-0.022602331204674857,0.10492072415947896]","[1,1,1]","[-0.15145766760504004,0.06947682588215061]","[-1,-1,-1]","[0.03444476595930508,0.01118220522475281]","[-1,-1,-1]","[-0.013162793683265409,-0.04505335755391139]","[-1,-1,-1]","[0.1887318235784926,-0.04506291142630886]","[1,1,1]","[0.15664249735280422,-0.07965283850137958]","[-1,-1,-1]","[0.030434076180795674,-0.1084410400775144]","[1,1,1]","[0.02486955140309448,-0.06777794078299795]","[1,1,1]","[-0.06045047314879301,-0.07810259604866276]","[-1,-1,-1]","[-0.055573094931399454,-0.01118700498548219]","[-1,-1,-1]","[0.13136920201607521,0.0494321432360607]","[-1,-1,-1]","[-0.061190145850426175,0.12777875844413278]","[-1,-1,-1]","[0.060434076760735964,-0.027437824373728097]","[-1,-1,-1]","[0.07060496434610648,-0.1402727694965887]","[-1,-1,-1]","[-0.013202737354859741,-0.10761942998477168]","[-1,-1,-1]","[0.15620065120089474,-0.007801047579803626]","[1,1,1]","[0.08988379384449305,0.08318397918233496]","[-1,-1,-1]","[-0.09128953710080523,-0.13719307784515564]","[-1,-1,-1]","[0.06569643851679059,-0.07975274800262727]","[1,1,1]","[0.049293774376360094,0.0767727377815999]","[-1,-1,-1]","[-0.002461676098467743,0.19914168791867923]","[-1,-1,-1]","[-0.007588911485165094,0.04049593347528202]","[-1,-1,-1]","[-0.09005900338564557,0.0620004085790889]","[1,1,1]","[-0.12882371565059236,0.10742701700566765]","[1,1,1]","[0.1804217115193563,0.06711686581481054]","[1,1,1]","[0.11405928381477533,-0.0005522474088247775]","[1,1,1]","[-0.13358859365295006,0.0062512247138993195]","[1,1,1]","[-0.048927214011301116,-0.12858304735980422]","[-1,-1,-1]","[0.10900309501423569,-0.04809021437011556]","[1,1,1]","[0.02,0.02]",270.5378,0,14,14,68,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,270.5391,271.0371,,,271.2888,271.9872,left,,,,,,,,0.9,,,,,,271.0372,271.2888,0.6742,,271.9872,"[-0.08361306064874702,-0.04912409633516726]","[1,1,1]","[0.11692891406765805,-0.03854495876227409]","[1,1,1]","[0.028457553564311396,-0.15395381450042742]","[1,1,1]","[-0.06846230832352539,-0.17329503981554004]","[1,1,1]","[-0.14005647371573574,-0.005562775012564891]","[1,1,1]","[-0.01071149548381815,-0.07643708650241272]","[1,1,1]","[0.053738740597598006,0.10847324385525457]","[-1,-1,-1]","[-0.0035660859414899434,-0.006049420875421803]","[1,1,1]","[0.08757014261135213,0.03655498638756739]","[1,1,1]","[0.1287552434899332,0.1468945361601187]","[1,1,1]","[0.016063779762939656,0.04083969264473532]","[1,1,1]","[-0.13956876914007704,-0.09862202116773357]","[-1,-1,-1]","[-0.12488195288669249,0.13560081309702654]","[1,1,1]","[-0.10519131685858005,0.06697857353331277]","[1,1,1]","[-0.019319401579526364,-0.12480290090202369]","[1,1,1]","[0.06547482238249201,0.16865133983166788]","[1,1,1]","[-0.07741304371998023,-0.1226659002847765]","[1,1,1]","[0.12859899713139913,0.08527035471886506]","[1,1,1]","[-0.022604866336137317,0.19497312326114144]","[1,1,1]","[0.05885638113002763,-0.09386170660276034]","[1,1,1]","[-0.05770648527389787,0.026251811863637956]","[1,1,1]","[0.058631388484570154,-0.02995554776286644]","[1,1,1]","[-0.07666289191337707,0.17996862710002295]","[1,1,1]","[-0.0621988836975241,0.12049232786648176]","[1,1,1]","[0.18811965136579786,-0.041634554482186635]","[1,1,1]","[0.060473204315473504,0.0673751159104925]","[1,1,1]","[-0.10030762851720361,0.011074541640273765]","[1,1,1]","[-0.17168769580530147,0.10053760677640133]","[1,1,1]","[-0.11077951098080102,-0.14855799026255645]","[1,1,1]","[0.1438754290459312,-0.12248147661937275]","[1,1,1]","[0.00010007614383969721,0.15215044062888383]","[1,1,1]","[-0.014974819209702592,0.06678583461871383]","[-1,-1,-1]","[0.02,0.02]",273.087,0,15,15,183,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,273.0883,273.5868,,,273.8374,274.4872,right,,,,,,,,0.4,,,,,,273.5874,273.8374,0.6234,,274.4875,"[-0.008245952672300067,-0.12520406994629907]","[-1,-1,-1]","[-0.02218849512087664,-0.006014750754158969]","[1,1,1]","[0.05488899611672601,-0.00015826762137172775]","[-1,-1,-1]","[-0.09470782404595667,0.024399509414916414]","[1,1,1]","[0.0868469899047071,0.028143443471147736]","[1,1,1]","[0.06863193253799091,-0.04732519694592677]","[-1,-1,-1]","[-0.0059774116817417,-0.19501871385682698]","[-1,-1,-1]","[-0.05504121728341642,0.08187359249767769]","[1,1,1]","[0.02730055326826694,0.051975701774238346]","[-1,-1,-1]","[-0.12022806994255705,0.15000735487820097]","[-1,-1,-1]","[-0.1309146959539721,-0.11331405482912896]","[-1,-1,-1]","[-0.04151426106673084,0.1425784662630501]","[-1,-1,-1]","[-0.08271597089566503,-0.020797602354252986]","[-1,-1,-1]","[-0.05070779431594816,-0.1443653801750284]","[-1,-1,-1]","[0.0907939838102174,0.10183306033903372]","[1,1,1]","[-0.09710788887489367,0.09205562592449074]","[1,1,1]","[-0.15980698623160217,0.03831037071411824]","[1,1,1]","[-0.11761019749920573,-0.04600401540808971]","[-1,-1,-1]","[0.13628376315352952,0.08398393515008888]","[-1,-1,-1]","[0.09146963357491547,-0.12432377682641323]","[1,1,1]","[0.16989909500691586,0.052517411045512455]","[-1,-1,-1]","[0.14388896529766226,-0.06190531787386444]","[-1,-1,-1]","[0.039491737961616154,0.195772112522025]","[1,1,1]","[0.05720245050333224,-0.0911936152982748]","[1,1,1]","[0.031048271841904142,0.128786708300278]","[1,1,1]","[0.16223791096707862,0.004841516444727884]","[-1,-1,-1]","[-0.09070600200069501,-0.08388806729196588]","[-1,-1,-1]","[0.031430608425653005,-0.13541589571108034]","[1,1,1]","[-0.1528442136366111,0.12279514083156055]","[-1,-1,-1]","[-0.013358695695715555,-0.04822095855450421]","[-1,-1,-1]","[0.004556892474527392,0.16136804092689983]","[1,1,1]","[0.03985661557935182,-0.1786645303696304]","[-1,-1,-1]","[0.02,0.02]",275.587,0,16,16,32,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,275.5887,276.0866,,,276.3423,277.436,right,,,,,,,,0.45,,,,,,276.0868,276.3422,1.0734,,277.4363,"[0.06897353783859052,-0.06359681585120137]","[-1,-1,-1]","[0.12636412743800815,0.09550071424306326]","[-1,-1,-1]","[-0.06751629338745796,-0.09236496950458727]","[-1,-1,-1]","[0.15724077719710622,-0.08902141780790163]","[1,1,1]","[-0.15015297716901504,-0.06271279211615202]","[-1,-1,-1]","[-0.07229293649373657,0.086193506113896]","[1,1,1]","[-0.05829358163098128,0.13619972536576086]","[-1,-1,-1]","[-0.009043455856513944,-0.18219090175410055]","[1,1,1]","[-0.00668510385205027,0.17432271645411346]","[1,1,1]","[0.10727435825639013,-0.02512687524878489]","[-1,-1,-1]","[0.0013426535730965163,0.011842340784672825]","[1,1,1]","[0.06924322006011374,0.06371378378347045]","[1,1,1]","[-0.0819705347477277,-0.1368469811728443]","[-1,-1,-1]","[-0.026884696892096435,-0.09793609531124715]","[-1,-1,-1]","[-0.06866873454109985,-0.1770526223303993]","[1,1,1]","[-0.17340009837865017,0.0246620564064408]","[-1,-1,-1]","[0.095804385444914,0.028108098419466012]","[-1,-1,-1]","[0.07891272524058232,-0.16999451026091802]","[-1,-1,-1]","[-0.11247960703398968,0.1338859304244252]","[-1,-1,-1]","[0.005919303882495832,0.09154472767166925]","[-1,-1,-1]","[0.17349628879149323,-0.037424229762114826]","[1,1,1]","[-0.11644961472782635,0.08090963516405712]","[1,1,1]","[0.10712906475686226,-0.0965991505564007]","[1,1,1]","[-0.13023924255763936,0.008697001939562523]","[1,1,1]","[0.08691166385101158,0.1443009158863712]","[1,1,1]","[-0.07312421831050368,-0.05066330000262642]","[-1,-1,-1]","[0.15933188434290585,0.011197405531337197]","[-1,-1,-1]","[0.03747138900167769,0.03766345724002021]","[1,1,1]","[-0.006739541389451117,-0.048559723087458304]","[-1,-1,-1]","[0.017285498684906586,-0.09736742172339413]","[-1,-1,-1]","[0.13553581296275494,0.05458952967662033]","[-1,-1,-1]","[0.0464443053119781,0.15776421794631726]","[1,1,1]","[0.02,0.02]",278.5356,0,17,17,80,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,278.5373,279.0361,,,279.2877,280.3022,right,,,,,,,,0.45,,,,,,279.0361,279.2877,0.9939,,280.3024,"[-0.00721896292524729,-0.12414373284943213]","[-1,-1,-1]","[0.15140795792538145,0.07723200650100505]","[1,1,1]","[0.10755861740293725,-0.1681602535263343]","[-1,-1,-1]","[-0.13692421538591606,-0.0044281768113278745]","[1,1,1]","[-0.025608416119074395,0.12999985914577078]","[-1,-1,-1]","[0.031106155954200437,-0.10679204397213615]","[-1,-1,-1]","[-0.047640446300684716,0.06094207128305271]","[-1,-1,-1]","[0.06680435555115523,-0.0019357017359845458]","[-1,-1,-1]","[-0.14255170744797507,0.08411372574801658]","[1,1,1]","[-0.015498003704477618,0.026092558810463486]","[1,1,1]","[0.03145143915207617,0.15582408589878574]","[1,1,1]","[0.1035388745271385,-0.06642238325361598]","[1,1,1]","[-0.002154763764273035,0.09448599201498785]","[1,1,1]","[0.06685341357167808,-0.1285043481575841]","[1,1,1]","[-0.1912625870271231,0.05453180546821476]","[1,1,1]","[-0.044373839666627446,-0.1929075856311175]","[-1,-1,-1]","[-0.09877076679530655,-0.15580324742537577]","[-1,-1,-1]","[0.03900643868695216,-0.0529065802858116]","[-1,-1,-1]","[0.02181067636512596,-0.012761699901801538]","[-1,-1,-1]","[0.14433344390143354,0.018441313309254165]","[-1,-1,-1]","[-0.057723599022526426,0.18073134616253103]","[1,1,1]","[-0.12114609268862944,-0.11996856677574842]","[1,1,1]","[-0.06665719316070219,-0.10825477209714003]","[-1,-1,-1]","[-0.06062379918129883,-0.03495828274476008]","[-1,-1,-1]","[0.08641784377725631,0.1172571315290598]","[-1,-1,-1]","[-0.08515710422235302,0.09220416055225995]","[-1,-1,-1]","[-0.1222328288061819,0.03363536649816272]","[1,1,1]","[0.17282305774913784,-0.097085391159844]","[-1,-1,-1]","[-0.0010335554886793982,-0.04681484650457121]","[1,1,1]","[0.1906059924888463,-0.0466674752014215]","[1,1,1]","[-0.0007375974608334097,-0.18269130004574677]","[-1,-1,-1]","[-0.11688895824586314,0.13564798480262863]","[-1,-1,-1]","[0.02,0.02]",281.4068,0,18,18,82,1,,,,,,,
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,281.408,281.9018,,,282.155,282.9513,right,,,,,,,,0.4,,,,,,281.9025,282.1549,0.7761,,282.9516,"[0.03809066863279515,-0.041646667659193184]","[1,1,1]","[-0.03883326939806829,0.019904330951141594]","[-1,-1,-1]","[0.11637632436798108,-0.14105266745413655]","[-1,-1,-1]","[0.15696189860739346,0.030234518996662282]","[1,1,1]","[0.042785878473980306,-0.16286756814774228]","[1,1,1]","[0.0392065276567608,-0.11052308496988388]","[-1,-1,-1]","[0.1592663502708967,-0.08515111710426]","[-1,-1,-1]","[-0.11824705180678065,-0.042055380666983146]","[1,1,1]","[-0.11054032068701991,0.04913922370492142]","[1,1,1]","[0.007373155105640426,-0.07225695544376312]","[-1,-1,-1]","[-0.048092739460939206,-0.13052069084029466]","[1,1,1]","[-0.1362834247871289,0.10492506285779435]","[1,1,1]","[0.12454275550059124,-0.024596067831660885]","[-1,-1,-1]","[-0.0812617022001872,-0.175013994661252]","[-1,-1,-1]","[0.19368683523595515,-0.016789251513912133]","[1,1,1]","[0.011872699340457864,0.002490129381346461]","[1,1,1]","[-0.10839093862283133,-0.12221579382687178]","[-1,-1,-1]","[-0.07833984845340435,-0.018963462716516093]","[-1,-1,-1]","[0.10971903766186951,0.04375432432367824]","[1,1,1]","[-0.05577084365590853,0.1536704014045475]","[-1,-1,-1]","[0.012421728350912988,0.07502167356183463]","[-1,-1,-1]","[-0.09488894412673007,0.16362046467266]","[-1,-1,-1]","[0.1315480046862642,0.11182363530750343]","[1,1,1]","[0.00237414370503298,0.1510669609090035]","[-1,-1,-1]","[0.06849828033901154,0.11575806473066584]","[-1,-1,-1]","[0.09764213296466244,-0.10008043896320792]","[-1,-1,-1]","[-0.0641202306135408,0.0956895731496153]","[-1,-1,-1]","[-0.14410310213431626,-0.0075901465531372]","[-1,-1,-1]","[0.052220516507968724,0.060949536603919593]","[-1,-1,-1]","[-0.1761270045752235,-0.08281240184533953]","[1,1,1]","[-0.1733866982670428,0.028102371267654733]","[1,1,1]","[0.08181713135456335,-0.049643359912111794]","[-1,-1,-1]","[0.02,0.02]",284.0518,0,19,19,50,1,,,,,,,
