right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,key_resp.duration,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,501.5815,502.0751,,,502.3256,502.558,left,,,,,,,,0.45,,,,,,502.0753,502.3255,502.5584,"[0.008163186214229302,0.16815618293098794]",4.0,"[-0.014387689854442809,0.008732270107506374]",4.0,"[-0.008439247882820416,-0.17477935184724352]",100.0,"[-0.09219315034180216,-0.08158385217605703]",4.0,"[0.1466812736391012,-0.032234864087350615]",100.0,"[0.036677139434025625,-0.1029822464920236]",4.0,"[0.11070138328742625,0.04195082194797929]",4.0,"[0.049484698983851806,0.09489132932297406]",100.0,"[-0.08376175871859451,-0.003332273651499896]",100.0,"[-0.14024537212327645,0.11993254198022642]",4.0,"[0.1297900179233303,0.14658933892520162]",4.0,"[0.023901506332278652,0.032152949019925506]",100.0,"[-0.16738451266711965,0.08511630021772428]",100.0,"[0.09246477572002562,0.09254996386508306]",4.0,"[-0.051164564773330395,0.17586913496288714]",4.0,"[0.08787494593879228,0.16593892434384697]",100.0,"[-0.030612414816852524,0.06635854071806833]",4.0,"[-0.05248315532451108,-0.18681607257909133]",100.0,"[0.07310649982668195,0.0034352689473711112]",4.0,"[-0.13823519890561026,0.057708132825860625]",4.0,"[0.05198881909227913,0.1421240928335499]",100.0,"[-0.03964224846117744,0.11630401582705124]",4.0,"[0.19201889121841836,-0.05086757836662884]",4.0,"[-0.15723371796509011,-0.044184128334463765]",4.0,"[0.04712738959533487,-0.19332771208857005]",100.0,"[0.0781664998281515,-0.13361967880123987]",4.0,"[-0.07788721199181764,0.13889168372229285]",100.0,"[-0.0053500802787636,-0.09784264543138096]",100.0,"[-0.12110746588753792,-0.13775595400214302]",4.0,"[-0.04852832449699478,-0.1334384845144836]",100.0,"[-0.10265501366692403,0.09454827027407214]",100.0,"[0.013340219448202077,0.0731794503117039]",4.0,"[0.02,0.02]",503.657,0.0,123.0,123.0,122.0,1.0,0.2226,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,503.6587,504.1563,,,504.4066,504.7913,right,,,,,,,,0.6,,,,,,504.1566,504.4066,504.7913,"[0.01926929279167128,-0.10281067342574418]",100.0,"[0.009603259353057085,0.13437811347645123]",4.0,"[0.08951682285536774,0.017319430356851153]",100.0,"[0.1802266979263957,0.02575104059441423]",100.0,"[-0.08227960349375543,-0.021168062393016687]",100.0,"[0.10079320873991049,0.12570363320645114]",4.0,"[0.049559233360171526,-0.18812400289211365]",100.0,"[-0.08811574143109172,-0.15821591312167918]",100.0,"[0.06298799777621636,0.16466263099513406]",4.0,"[-0.17443414876278654,0.02264706221765551]",100.0,"[-0.05006897095461387,0.01577779491375554]",4.0,"[-0.14551563910342546,-0.013302193257376128]",4.0,"[-0.06234962779363668,-0.0936964651911979]",100.0,"[-0.14646163719497962,-0.12049861334023991]",4.0,"[-0.17454419776903388,-0.06617265272596251]",100.0,"[0.01322567332360569,-0.004123406065242032]",4.0,"[-0.09763403030413198,0.16265596070548394]",100.0,"[-0.14302517847076757,0.05534244075624792]",100.0,"[-0.027132825502837677,-0.1755871346109139]",100.0,"[-0.01647628384759144,0.08496179083383061]",100.0,"[0.09075811644909239,-0.09046116350707759]",4.0,"[0.13527626341277868,0.08398990039224472]",4.0,"[0.13453393834006092,-0.14109214135145265]",100.0,"[0.049801337129458924,0.12279636713141456]",100.0,"[0.06558274884343553,-0.14190729821355863]",4.0,"[0.17814575065903254,-0.02256970103978673]",4.0,"[-0.10336718898888418,0.04395881276142488]",4.0,"[-0.1265658967491639,0.11104392930901388]",4.0,"[0.01896779259651164,0.17656715279251278]",100.0,"[0.023964303829290386,-0.05942802642763997]",100.0,"[0.1615014278727849,-0.08613948369065667]",100.0,"[-0.05758678681959806,0.1015354631251474]",100.0,"[0.02,0.02]",505.8876,0.0,124.0,124.0,55.0,1.0,0.3755,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,505.8894,506.3869,,,506.6382,506.7204,left,,,,,,,,0.6,,,,,,506.387,506.638,506.7208,"[-0.0363193734912863,0.16693984177061288]",100.0,"[0.08046608765300765,-0.12960497068097518]",4.0,"[-0.08010254250544084,-0.002413096015085951]",4.0,"[0.09051605306242293,-0.06024795353865261]",4.0,"[0.07499444492414815,0.14563495213013752]",100.0,"[-0.17543265355772414,-0.051721139315534195]",100.0,"[-0.02132409461601157,-0.01881971105612857]",100.0,"[-0.13956110167552332,-0.10849194652829547]",100.0,"[-0.18326028063249047,0.0474282305288731]",100.0,"[0.03234191646951541,-0.14993055672355]",100.0,"[-0.0701429910140746,-0.18637301482627391]",100.0,"[0.05952412349941761,0.029233323636002184]",4.0,"[0.16217669460200415,-0.09163733602421752]",4.0,"[-0.04701672387701233,-0.15352714752148225]",4.0,"[0.14103737441679187,0.1161309644817396]",100.0,"[-0.04861667879735804,0.03037469703638693]",100.0,"[-0.04222599180494783,-0.11357194566732022]",100.0,"[-0.133935599381136,0.13666605040772045]",100.0,"[0.18084267612934352,0.057165023848252394]",4.0,"[0.11546137293505279,0.016916124279134914]",4.0,"[-0.07521307210622151,0.09610223160784863]",4.0,"[0.03270949026177104,0.1434999033659476]",100.0,"[-0.14319301339822132,0.05841629808105468]",4.0,"[0.12108824720099098,-0.1306836509613105]",100.0,"[-0.03550960164495543,0.08613941593850542]",100.0,"[0.04480387325507432,0.06654134752281841]",4.0,"[-0.09684231260330053,-0.09929449345686372]",100.0,"[0.03872883565273663,-0.04401227617580577]",100.0,"[0.03733187983365409,-0.10646056618353056]",100.0,"[-0.009211861360854627,-0.08411751340677374]",4.0,"[0.049232172230388886,0.18229633253160665]",4.0,"[-0.000735684199571924,0.06245975966426374]",100.0,"[0.02,0.02]",507.8192,0.0,125.0,125.0,46.0,1.0,0.0738,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,507.8207,508.3191,,,508.5693,509.0355,left,,,,,,,,0.4,,,,,,508.3193,508.5691,509.0357,"[0.07523702338333607,-0.18073930181386383]",100.0,"[-0.15515525928398913,0.05347557458725759]",100.0,"[-0.066772031299596,-0.12226148196375768]",4.0,"[-0.0013619811077165923,0.12069847362837306]",100.0,"[-0.01426069319391166,-0.1547518248001326]",4.0,"[0.11274252511160603,0.11902751492096104]",4.0,"[0.005073891558063074,0.06233982892631863]",100.0,"[0.14048299558437136,0.08025332875529453]",100.0,"[-0.15391290079565895,-0.10347941431465581]",4.0,"[-0.04885641607337495,-0.04732481161561933]",4.0,"[-0.04366136127463739,0.025978797513920893]",100.0,"[-0.058926177965151004,0.18420738456523356]",100.0,"[0.13129303865589584,-0.062233603837854395]",100.0,"[0.06785415808144825,-0.05168679004210702]",100.0,"[-0.09656402377182315,-0.04488078955835226]",4.0,"[-0.04649037402900056,0.08726267468418979]",4.0,"[0.05602623518686681,-0.13413684713874832]",4.0,"[0.1940953311815734,0.04280972329511155]",100.0,"[0.10444205478101741,-0.10244725097619]",100.0,"[0.07244660552893181,-0.0071005400062250125]",4.0,"[-0.09722727364504666,0.03337285080487249]",4.0,"[0.11739285943265655,-0.019496407715395833]",4.0,"[0.16279597176176797,-0.021005140077247804]",4.0,"[-0.14177368096263118,-0.060458413162829405]",4.0,"[-0.0646522156958996,-0.17300616224483384]",4.0,"[0.002252284455356012,-0.06878935927362954]",100.0,"[0.05242927396469535,0.11012438923889084]",4.0,"[-0.09064637419127804,0.14965510709388322]",4.0,"[-0.18596493416046056,-0.028906882409618334]",4.0,"[-0.0026595758338540517,0.021728294877991505]",4.0,"[-0.0344966899591771,-0.09164074826060853]",4.0,"[0.08152826504081936,0.03826011325651211]",100.0,"[0.02,0.02]",510.1327,0.0,126.0,126.0,178.0,1.0,0.4528,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,510.1335,510.6345,,,510.8876,511.5836,left,,,,,,,,0.45,,,,,,510.6347,510.8876,511.5836,"[0.005921361219989425,0.08128032560624614]",4.0,"[0.004970207853950476,0.17179263938247138]",4.0,"[-0.11521996187088462,0.09962736500001906]",4.0,"[-0.08343402096772984,0.022848002334489994]",100.0,"[-0.04260711915258126,-0.043921181031020905]",4.0,"[-0.08154291003125587,-0.1222818137894366]",4.0,"[-0.06130703051039755,0.17477568318213335]",100.0,"[-0.04717117827197107,-0.19152223066686475]",100.0,"[-0.041919870053271,0.07185599038084137]",4.0,"[0.14082832871161136,0.11716325021984443]",4.0,"[0.12368151837658896,-0.11787540771224467]",100.0,"[-0.07878833128062,0.12847063809093684]",4.0,"[-0.15471694860933433,0.06524082992411634]",100.0,"[-0.15780008217156838,-0.09406134340253607]",100.0,"[-0.09812249601386916,-0.0626523595170037]",100.0,"[0.048766151268290675,0.06903215162687176]",4.0,"[0.14027769727302053,0.03321885762951711]",100.0,"[0.04936044480589462,0.1609060664664849]",4.0,"[0.11365035618591475,0.07987036145356412]",100.0,"[-0.04324802435121317,-0.14960764466720525]",4.0,"[0.028949524566667464,-0.03540965815186934]",4.0,"[-0.15874871590478373,-0.048332577352290094]",4.0,"[0.08309706971163891,0.041794296311851185]",100.0,"[0.08172340184566822,-0.15356761198160296]",4.0,"[0.03423469351142124,-0.1368822327664522]",100.0,"[-0.16326006138945567,0.10741071657372388]",4.0,"[-0.19786752255575,-0.012615283186512624]",100.0,"[-0.036082725308515286,0.008805189807499218]",4.0,"[-0.0013093771896017876,0.030729988963918965]",100.0,"[0.08099802531496955,-0.11102648573389355]",100.0,"[-0.009087022440983616,-0.17166888766843985]",4.0,"[-0.09468402280455021,0.06253522347860373]",4.0,"[0.02,0.02]",512.6814,0.0,127.0,127.0,148.0,1.0,0.6724,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,512.6829,513.1823,,,513.4331,513.6309,right,,,,,,,,0.1,,,,,,513.1824,513.433,513.6314,"[-0.03810639982971117,-0.022358512399929496]",4.0,"[-0.022412698582821116,0.16479075279574165]",4.0,"[-0.18005333208160418,-0.00297628692388701]",4.0,"[0.010642714608225752,-0.0594318902554646]",4.0,"[0.15853683416440295,0.07584497638813897]",4.0,"[0.15432373059566892,-0.05707154906982155]",4.0,"[0.07710728578688973,-0.03455180329817709]",4.0,"[-0.04852457561394751,0.09016841748561917]",4.0,"[0.07024281814141324,-0.13201549508221083]",4.0,"[0.09056784037959727,0.08247517646976016]",4.0,"[-0.07732442338640913,-0.058079865508138775]",4.0,"[-0.09534368589776532,0.12045171621124771]",4.0,"[-0.1843798051480215,0.06033372139757652]",4.0,"[-0.0034597824078258736,-0.19876433586021]",4.0,"[-0.16141647871034032,-0.07548706089913941]",4.0,"[0.17107925705308477,0.0313264044462246]",4.0,"[-0.07393366968502527,0.1801639456193305]",4.0,"[-0.022601537687607746,-0.10750821088972062]",4.0,"[-0.007663055636282045,0.11535989449365448]",4.0,"[0.10990357667090433,-0.1207250796088376]",100.0,"[0.0696100380799509,0.16937452881628462]",4.0,"[-0.08065070305475708,0.0477267795695115]",4.0,"[-0.05141262521943227,-0.14789311717040554]",4.0,"[0.021354834643667702,0.07353832375024819]",4.0,"[0.06781397406168325,0.020657765110635624]",4.0,"[0.018059303512800075,0.02929815340066627]",4.0,"[0.05817899299113581,-0.07886105009315567]",4.0,"[0.1399740814694696,-0.005895786495599657]",4.0,"[-0.1174059457799533,-0.08602573716631323]",4.0,"[-0.1066811748926643,-0.13548196434623275]",4.0,"[0.047546932819715435,-0.18600791076542703]",100.0,"[-0.1703964357413248,0.10021104124105494]",100.0,"[0.02,0.02]",514.7297,0.0,128.0,128.0,187.0,1.0,0.1842,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,514.7318,515.229,,,515.4792,515.7451,right,,,,,,,,0.9,,,,,,515.2291,515.4791,515.7453,"[0.15786976211147938,0.054297478353229706]",100.0,"[0.018422107981145117,0.003839667180486151]",100.0,"[0.09533350077239107,-0.05420083038508158]",100.0,"[0.054576143385304365,-0.05947811665837692]",100.0,"[-0.11022958037800731,0.12702371943476154]",100.0,"[0.034320139024170006,0.09638232101377486]",100.0,"[-0.030118347958515073,-0.03560824012727382]",100.0,"[0.1946959797375929,-0.0350030543325035]",100.0,"[-0.06502023243412165,-0.06193638501432554]",100.0,"[0.09093805923291073,0.13256748404047186]",100.0,"[-0.11491240870955642,0.042738121681805255]",100.0,"[0.17638147388631617,0.0023026766319823363]",100.0,"[0.13941521193041187,-0.09318790338415432]",100.0,"[0.10662245744081109,0.09540966584521395]",100.0,"[-0.09183883379121553,-0.12715302636021267]",100.0,"[0.05932226325244188,-0.003740022958106724]",4.0,"[-0.15165745778061637,0.08808400730788621]",100.0,"[-0.006222666577574524,-0.17611164027280343]",100.0,"[-0.09475286402896407,-0.009018574681878411]",100.0,"[-0.024544804939587446,0.18183281830904494]",100.0,"[0.0589013113955193,-0.13351329383195568]",100.0,"[-0.05284802308420776,0.12279194274794368]",100.0,"[-0.11422845611986539,-0.08746199165672312]",100.0,"[-0.05655031513802974,0.02522831702979348]",100.0,"[-0.017305738621078315,-0.08632875942148865]",100.0,"[0.07116131803794568,0.1811615413439993]",100.0,"[-0.09970234377143757,-0.17046427783741314]",4.0,"[0.026631272476977188,0.18771585775881883]",4.0,"[-0.17414396193594375,-0.02594046971808058]",100.0,"[-0.07384538253227216,0.0631893679463573]",100.0,"[0.13282796042960565,0.01879047930378558]",100.0,"[0.09802604737100905,-0.145798862609562]",100.0,"[0.02,0.02]",516.8437,0.0,129.0,129.0,7.0,1.0,0.2532,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,516.8454,517.3428,,,517.5943,517.9768,right,,,,,,,,0.55,,,,,,517.3429,517.5941,517.9773,"[0.0991649674914089,0.09680347347558152]",4.0,"[0.16769692476560788,0.10858895315104437]",100.0,"[-0.1507757179848989,-0.06716088500208994]",100.0,"[-0.022516451573743185,-0.12108799553375282]",100.0,"[-0.16721468005473625,0.008686550015923207]",100.0,"[0.13959097502140136,-0.05876524361366084]",4.0,"[-0.013586780006252542,-0.04362955619935209]",100.0,"[0.0403572444126207,0.06811227446422131]",100.0,"[0.09449972403859049,-0.13582426505753542]",100.0,"[-0.011573694677563874,-0.18680430929985653]",4.0,"[0.026937678770391868,0.16074409396480108]",100.0,"[0.15443651732277378,0.03781873491154316]",100.0,"[0.03175548571166719,-0.04457398854408597]",100.0,"[-0.0816296133391581,-0.13395921803130922]",100.0,"[0.06907206816383882,0.03826188920602677]",4.0,"[0.17405553142007943,-0.014289743160084379]",100.0,"[0.029538439668604716,0.017154125491161413]",4.0,"[-0.08405560090610292,-0.03918231780396633]",4.0,"[-0.089088884202651,0.01751983361046008]",4.0,"[-0.04749645613524941,-0.07476745337666488]",100.0,"[0.089401048656549,0.14778548856539495]",4.0,"[0.1361844569656838,-0.12716188724948563]",4.0,"[-0.037071406001165645,0.1959034812870688]",100.0,"[-0.07515059769396992,0.17280171629062174]",4.0,"[-0.07955735264852469,0.0655681292660752]",100.0,"[-0.10033881023765845,-0.08571718753776114]",100.0,"[-0.12572577787259423,0.05762647232505739]",4.0,"[0.014830756834104812,-0.08984085463224026]",4.0,"[0.07257996481733331,-0.09082772254496049]",100.0,"[0.13455472009327604,-0.005860191029796599]",100.0,"[0.0205791161932833,-0.12974578103646825]",4.0,"[-0.018953791111023563,0.09928170313764892]",4.0,"[0.02,0.02]",519.0747,0.0,130.0,130.0,79.0,1.0,0.3695,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,519.0763,519.5746,,,519.8247,520.3074,left,,,,,,,,0.6,,,,,,519.5746,519.8247,520.3077,"[0.14741451663314564,0.10989381293868487]",4.0,"[-0.03355400569095275,-0.0783205411070989]",4.0,"[0.020212592254739998,-0.10581456538014776]",100.0,"[0.03869394556535169,-0.17981195857941704]",4.0,"[-0.0627121286774243,0.0841961300714709]",100.0,"[0.1946294065222603,0.04353963379917188]",100.0,"[0.10300968826741408,-0.07365872579789348]",100.0,"[-0.13028984981219793,-0.03451648508146649]",100.0,"[0.15001599031348342,-0.023307270611420936]",4.0,"[0.059650115848309655,0.18029239219174542]",100.0,"[-0.05862397358974841,0.19061276916517345]",4.0,"[0.061026277365151496,-0.02981027420639844]",100.0,"[0.11246587870535182,0.04645680394100895]",4.0,"[-0.07132395822202524,-0.1258389200430583]",100.0,"[0.07337708456791932,0.1348690236710902]",4.0,"[0.05448372023651109,0.037599821144020315]",4.0,"[-0.13193115581308615,0.07011437671953645]",4.0,"[-0.1767014899277008,-0.00007241912915923807]",100.0,"[-0.07918516748813004,0.024906688617196977]",100.0,"[-0.019131837291390705,-0.11722272329301663]",100.0,"[-0.11249816691487194,0.12044774887906831]",100.0,"[0.08469050304425278,0.008750597310103886]",100.0,"[0.11375848714116141,0.1408283210003922]",4.0,"[0.00298515598084722,0.03063910539138044]",4.0,"[0.029754955728633372,0.10008986142775905]",4.0,"[-0.1786109879951137,0.043190570148287484]",100.0,"[0.1326440902026655,-0.12109560313314482]",100.0,"[-0.11809243891615877,-0.14716645079616983]",100.0,"[-0.13655219174664474,0.012686312191022247]",100.0,"[-0.08866464611150397,-0.027754116719786833]",4.0,"[-0.025906469057683044,0.13090662202738348]",100.0,"[-0.018428365763105636,0.17118198910395388]",100.0,"[0.02,0.02]",521.406,0.0,131.0,131.0,38.0,1.0,0.4688,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,521.4078,521.9052,,,522.1585,522.4066,right,,,,,,,,0.1,,,,,,521.9053,522.1584,522.4068,"[-0.009201668165707767,-0.14642735996794143]",4.0,"[0.16555734617058213,-0.06685249016513854]",4.0,"[-0.015213054737670692,0.17518410006551507]",4.0,"[-0.13108246162947726,0.06810335689599216]",4.0,"[-0.046342492608206,0.061258645981806546]",4.0,"[0.13728012701092898,0.02270558455553958]",4.0,"[-0.0748674523387953,0.1075278234914]",4.0,"[0.0005999514234123454,-0.10624741951968508]",4.0,"[0.18620890668059606,0.06059806859524639]",4.0,"[0.06833893972215846,-0.0019904490940673317]",4.0,"[-0.08960588615259323,0.01539903414943778]",4.0,"[0.08069802156720145,0.07352149961062164]",4.0,"[-0.08601359930653824,-0.15279296983529173]",4.0,"[0.10826526893375511,-0.07867870405127504]",4.0,"[0.00965897524333358,0.11681631102689836]",4.0,"[-0.1320103145397192,-0.14039186942571552]",4.0,"[0.04987194166490927,0.13565337074041064]",4.0,"[0.11395489110977343,0.12426940399012157]",4.0,"[0.018657503222395493,-0.05234289190398915]",4.0,"[-0.08339774566881482,0.16928673016613366]",4.0,"[0.003971346910331966,-0.19549398053752146]",100.0,"[0.06887075578699532,-0.047653876546864656]",4.0,"[0.03795370348965967,-0.12625609306947916]",4.0,"[-0.103283298980392,-0.09081782665519966]",100.0,"[0.15309551267526986,0.08582528238318875]",100.0,"[-0.032174452246062565,-0.0223937129466873]",4.0,"[0.017731256724994832,0.04454036926049256]",4.0,"[-0.02144904372158606,-0.07088065206525308]",4.0,"[-0.10306240064205319,-0.03550828999217693]",4.0,"[-0.1475725466952353,-0.018192170961320298]",4.0,"[0.09930456057430544,0.16537395125038143]",4.0,"[-0.1959610633333453,0.021233888618212318]",4.0,"[0.02,0.02]",523.5046,0.0,132.0,132.0,203.0,1.0,0.2346,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,523.5066,524.0054,,,524.2583,524.6869,left,,,,,,,,0.4,,,,,,524.0056,524.2583,524.687,"[0.09212458305092966,-0.1111334048202536]",4.0,"[-0.04520031927606128,0.06419559321038858]",100.0,"[0.17591256806669983,0.08194221014927451]",100.0,"[0.13806604642955714,0.04358542646221193]",4.0,"[-0.03830778039644024,-0.0891155308411824]",4.0,"[0.00842226396181788,0.062342540383737405]",100.0,"[0.013142051028512706,0.013140489747270783]",4.0,"[0.07732950697049959,-0.15805168329361313]",100.0,"[0.1041315569906336,-0.05415910545706423]",4.0,"[-0.0088463701589911,0.17535378925657533]",4.0,"[0.1760194658233137,-0.002136393547738173]",100.0,"[-0.07880255339141075,0.0031480386074178163]",4.0,"[-0.06538447917419403,-0.18507264793680567]",100.0,"[-0.12099367470511385,-0.1560382537524083]",4.0,"[-0.16478020778074412,-0.07514602574982497]",100.0,"[0.02030392885897856,0.10829501688037209]",100.0,"[-0.11747776856432963,0.1084767296978419]",100.0,"[-0.14020860386224854,-0.028407558144165894]",100.0,"[0.02396449970196804,-0.189307185934681]",100.0,"[0.1378562609983326,-0.11452620000021875]",4.0,"[0.05307469999820026,-0.031900074775723916]",4.0,"[-0.03216870306277919,0.13853615253301566]",4.0,"[0.10782154673248125,-0.011855899841809523]",4.0,"[0.11436764339998935,0.13405454678564113]",4.0,"[-0.07325735175255214,0.11616841478576392]",4.0,"[0.04719556471218291,0.15313631023538712]",100.0,"[-0.13574201113503526,-0.11664743858242299]",4.0,"[-0.09775971661841738,0.15437943238714957]",4.0,"[-0.19337240477065684,0.0010384944710077019]",100.0,"[-0.022949981734365854,-0.005732359459918528]",4.0,"[0.014413708828746347,-0.06982590161738661]",4.0,"[0.13269686985410434,0.095232938546239]",4.0,"[0.02,0.02]",525.789,0.0,133.0,133.0,160.0,1.0,0.411,,,,,,,,
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,525.7901,526.2873,,,526.5351,526.6341,right,,,,,,,,0.5,,,,,,526.2874,526.5349,526.6343,"[-0.04625208947667781,-0.07428814921002333]",100.0,"[0.09662030778635872,-0.06832207718566327]",4.0,"[-0.009976762189944905,-0.035294970436268676]",4.0,"[-0.16175678583621275,-0.06541766990898476]",4.0,"[-0.04556824516848042,0.1920790009381026]",100.0,"[-0.1417156789082839,0.049586627868867555]",4.0,"[-0.10353719489818425,0.08490179640534731]",4.0,"[-0.16201377322954819,0.11478802237215764]",4.0,"[-0.14380185342146795,0.0030494342690868953]",4.0,"[-0.05069397064379455,0.05884517385551678]",100.0,"[0.008767067646665107,0.006141035908098951]",4.0,"[-0.11850175840619269,-0.10532281347845346]",100.0,"[0.10325264134342278,0.03217392440719129]",100.0,"[0.13776532844621017,0.10270394416210732]",4.0,"[0.13728942428095517,-0.0021648262592255632]",4.0,"[-0.021743663715098678,0.14841918015981706]",100.0,"[0.04402127360923761,0.14910360132535194]",4.0,"[0.10193191238781622,-0.150411367522312]",4.0,"[-0.11109502889807257,-0.059906809338455505]",100.0,"[0.06615930426962424,-0.12736260803864022]",100.0,"[-0.003558908711489493,-0.16893187826332828]",100.0,"[-0.11076959492553361,-0.14908089611138897]",100.0,"[0.06803926497264225,-0.008245191839163004]",4.0,"[-0.048950379413712025,-0.1685978282559883]",100.0,"[-0.09797223451970329,0.15387973157682205]",100.0,"[0.022899605282797865,-0.09150340550684519]",4.0,"[0.05518113323451392,0.08640387016576803]",100.0,"[-0.06461517578676397,0.12065313668715098]",100.0,"[-0.08383027974993816,-0.0021804953598019107]",100.0,"[0.1458084030479784,-0.06510324934153715]",100.0,"[0.17681239786334746,-0.030696685214343922]",4.0,"[0.05413312679372233,-0.1730234986455952]",4.0,"[0.02,0.02]",527.7331,0.0,134.0,134.0,110.0,1.0,0.0849,,,,,,,,
